CO_UF;UF;SIG_UF;CO_MUNICIPIO;MUNICIPIO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;POPULACAO_ESTIMADA;N_MATRICULA_MUN;N_MATRICULA_ENT;N_MATRICULA_INTEGRAL_ENT;N_EJA_MUN;N_EJA_ENT;PROPORCAO_MATRICULA_POPULACAO_MUN;PROPORCAO_EJA_MATRICULA_MUN;PROPORCAO_ENT_MATRICULA;PROPORCAL_INTEGRAL_ENT
52;Goias;GO;5208707;Goiânia;5;5203;52010;52086488;COLEGIO JR;1536097;276809;241;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000870636431618914;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036537;ESC MUL PAULO TEIXEIRA DE MENDONCA;1536097;276809;158;158;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000570790689609081;1
51;Mato Grosso;MT;5107263;Santo Afonso;5;5104;51015;51092808;CENTRO EDUCACAO INFANTIL IRMA LUIZA CASSIOLATO;3155;623;115;99;180;NULL;1.97464342313788E+16;2.8892455858748E+16;0.184590690208668;0.860869565217391
52;Goias;GO;5217104;Piracanjuba;5;5205;52015;52061000;COLEGIO OSVALDO CRUZ;24548;4332;57;NULL;1150;NULL;1.76470588235294E+16;265466297322253;0.0131578947368421;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53012380;COL REACAO;3055149;715700;516;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000720972474500489;NULL
51;Mato Grosso;MT;5106232;Nova Olímpia;5;5103;51013;51056364;ESCOLA MUNICIPAL 13 DE MAIO;20563;4384;530;6;3330;NULL;2.13198463259252E+16;7.59580291970803E+15;0.120894160583942;0.0113207547169811
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50006576;EM IMACULADA CONCEICAO;906092;213876;1037;0;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00484860386392115;0
50;Mato Grosso do Sul;MS;5006200;Nova Andradina;5;5003;50008;50013475;COLEGIO OBJETIVO ANAEC - NOVA ANDRADINA;55224;12951;276;NULL;7970;NULL;2.34517601043025E+16;6.15396494479191E+15;0.0213110956682882;NULL
50;Mato Grosso do Sul;MS;5001102;Aquidauana;5;5001;50002;50001671;EE PROFª MARLY RUSSO RODRIGUES;48029;12332;771;NULL;4870;NULL;2.56761539902975E+15;3.94907557573792E+16;0.0625202724618878;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51036770;EE TANCREDO DE ALMEIDA NEVES;618124;144743;448;NULL;90120;138;2.34164989549023E+16;6.22620783043049E+15;0.00309514104309017;NULL
52;Goias;GO;5208806;Goianira;5;5203;52010;52071537;ESCOLA MUNICIPAL ODILON SANTOS;45296;14460;860;0;3400;42;3.19233486400565E+16;2.35131396957123E+15;0.0594744121715076;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52034500;ESC MUL RAINHA DA PAZ;1536097;276809;456;0;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00164734528140342;0
51;Mato Grosso;MT;5105101;Juara;5;5101;51005;51094185;EE NIVALDO FRACAROLLI;35121;8286;475;NULL;5010;NULL;2.35927223028957E+16;6.04634322954381E+15;0.0573256094617427;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51066831;CMEI PROF GIOVANNI GOMES MOREIRA;236042;55547;248;1;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.00446468756188453;0.00403225806451613
51;Mato Grosso;MT;5106158;Nova Bandeirantes;5;5101;51002;51104806;APAE NOVA BANDEIRANTES;15685;2759;2;NULL;380;NULL;1.75900541919031E+16;1.37731061978978E+16;0.000724900326205147;NULL
51;Mato Grosso;MT;5104609;Itiquira;5;5105;51021;51049767;EMEB SANTO ANTONIO DO PARAISO;13552;3219;15;0;470;NULL;2.37529515938607E+16;1.4600807704256E+15;0.00465983224603914;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53003691;CEM EIT;3055149;715700;1901;NULL;422250;505;2.34260260301543E+15;5.8998183596479E+15;0.00265614084113455;NULL
50;Mato Grosso do Sul;MS;5001904;Bataguassu;5;5003;50008;50024019;EE PROF LUIZ ALBERTO ABRAHAM;23325;5716;417;NULL;1880;NULL;2.45058949624866E+16;3.2890132960112E+16;0.0729531140657803;NULL
50;Mato Grosso do Sul;MS;5000609;Amambai;5;5004;50010;50034103;ESCOLA MUNICIPAL POLO INDIGENA MBOE ERENDA YPYENDY;39826;11375;362;0;6640;23;2.8561743584593E+15;5.83736263736264E+15;0.0318241758241758;0
52;Goias;GO;5212501;Luziânia;5;5204;52012;52082458;COLEGIO ESTADUAL PROFESSORA ESTER DA CUNHA PERES;211508;48901;597;NULL;22860;NULL;2.31201656674925E+16;4.67475102758635E+15;0.0122083392977649;NULL
52;Goias;GO;5213053;Mimoso de Goiás;5;5204;52012;52089134;ESCOLA MUNICIPAL RIO MARANHAO;2583;540;16;0;210;NULL;2.09059233449477E+16;3.88888888888889E+15;0.0296296296296296;0
51;Mato Grosso;MT;5103304;Comodoro;5;5101;51004;51064499;E M PROF VITOR QUINTILIANO;21008;4911;102;0;1040;NULL;2.33768088347296E+16;2.11769497047445E+15;0.0207697006719609;0
52;Goias;GO;5209101;Goiatuba;5;5205;52015;52059073;ESC MUL CUSTODIO JACO DE OLIVEIRA;34202;7233;26;0;3750;NULL;2.11478860885328E+16;5.18457071754459E+15;0.00359463569749758;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53002008;ESC FUND ALVACIR VITE ROSSI;3055149;715700;778;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00108704764566159;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53018346;ESC DO RE MI;3055149;715700;422;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000589632527595361;NULL
52;Goias;GO;5214838;Nova Crixás;5;5201;52001;52092070;ESC MUL MANOEL FERREIRA DE OLIVEIRA;12945;2408;249;24;1740;NULL;1.86017767477791E+16;7.22591362126246E+15;0.103405315614618;0.0963855421686747
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53002903;JI 03 DO GAMA;3055149;715700;348;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000486237250244516;NULL
50;Mato Grosso do Sul;MS;5007802;Selvíria;5;5003;50006;50011618;EE ANA MARIA DE SOUZA;6542;1597;454;NULL;1310;57;2.4411494955671E+16;8.20288040075141E+15;0.28428303068253;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51094541;ESCOLA DE EDUCACAO BASICA SESC ESCOLA RONDONOPOLIS;236042;55547;347;NULL;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.00624696203215295;NULL
50;Mato Grosso do Sul;MS;5008305;Três Lagoas;5;5003;50007;50012258;EM PARQUE SAO CARLOS;123281;33906;1222;139;5420;NULL;2.75030215523884E+16;159853713207102;0.0360408187341473;0.113747954173486
52;Goias;GO;5214606;Niquelândia;5;5202;52004;52078922;ESCOLA MUNICIPAL SAO JOSE;46730;7634;407;1;5120;NULL;1.63364005991868E+16;670683783075714;0.053314121037464;0.00245700245700246
50;Mato Grosso do Sul;MS;5002209;Bonito;5;5004;50009;50030302;RENOVO INSTITUTO EDUCACIONAL;22190;5804;81;NULL;970;NULL;2.61559260928346E+15;1.67126119917298E+16;0.0139558924879394;NULL
51;Mato Grosso;MT;5107958;Tangará da Serra;5;5103;51013;51056992;CENTRO MUNICIPAL DE ENSINO DECIO BURALI;105711;25673;556;29;14360;NULL;2.42860251061857E+16;5.59342499902621E+15;0.0216569937288202;0.052158273381295
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50082825;IFMS - CAMPUS CAMPO GRANDE;906092;213876;771;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00360489255456433;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51051923;EE LA SALLE;236042;55547;849;NULL;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.0152843537904837;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52085171;BERCARIO ESCOLA LUA DE CRISTAL;1536097;276809;226;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000816447442099065;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53012437;CR COMUNITARIA DA QE 38 DO GUARA;3055149;715700;90;90;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000125751012994271;1
50;Mato Grosso do Sul;MS;5005707;Naviraí;5;5004;50011;50033212;IFMS - CAMPUS NAVIRAI;55689;13163;530;NULL;6120;38;2.36366248271651E+16;4.64939603433868E+16;0.0402643774215604;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50028782;FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE;906092;213876;1060;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00495614281172268;NULL
51;Mato Grosso;MT;5108956;Nova Monte Verde;5;5101;51002;51087260;EMEF ROBERTO JOSE FERREIRA;9277;1880;484;74;660;NULL;2.0265171930581E+16;3.51063829787234E+16;0.257446808510638;0.147410358565737
51;Mato Grosso;MT;5100300;Alto Araguaia;5;5105;51022;51053047;ESCOLA MUNICIPAL JOSE INACIO FRAGA;19385;3708;423;7;1360;NULL;1.91281919009543E+16;3.66774541531823E+16;0.114077669902913;0.0162790697674419
52;Goias;GO;5201306;Anicuns;5;5203;52009;52028488;COLEGIO ESTADUAL MACHADO DE ASSIS;21981;3560;371;NULL;1560;156;1.6195805468359E+16;4.38202247191011E+16;0.104213483146067;NULL
50;Mato Grosso do Sul;MS;5001102;Aquidauana;5;5001;50002;50001663;EE CEL JOSE ALVES RIBEIRO;48029;12332;1109;NULL;4870;90;2.56761539902975E+15;3.94907557573792E+16;0.089928640934155;NULL
51;Mato Grosso;MT;5103908;General Carneiro;5;5105;51020;51095068;EE INDIGENA HAMBE;5592;1689;145;NULL;760;NULL;3.02038626609442E+15;4.49970396684429E+16;0.0858496151568976;NULL
51;Mato Grosso;MT;5101803;Barra do Garças;5;5102;51011;51144808;CMEI BRIGIDA DA SILVA AGUIAR;61135;15290;183;51;5870;NULL;2.50102232763556E+15;3.83911052975801E+16;0.0119686069326357;0.278688524590164
50;Mato Grosso do Sul;MS;5007208;Rio Brilhante;5;5004;50010;50026780;CEI PREFEITO ILIE VIDAL;38186;9507;144;144;2600;NULL;2.48965589483057E+15;2.73482696960135E+16;0.0151467339854844;1
52;Goias;GO;5208707;Goiânia;5;5203;52010;52035140;COLEGIO ESTADUAL JOAO JOSE COUTINHO;1536097;276809;593;NULL;129240;211;1.80202812712999E+16;4.66892333703023E+16;0.00214227138568471;NULL
52;Goias;GO;5207105;Diorama;5;5201;52003;52005321;COLEGIO ESTADUAL DONA EVA;2479;344;150;NULL;100;10;1.38765631302945E+16;2.90697674418605E+16;0.436046511627907;NULL
50;Mato Grosso do Sul;MS;5006358;Paranhos;5;5004;50011;50034715;ESCOLA MUNICIPAL INDIGENA ELIODORO GONCALVES;14404;5317;362;0;1520;49;3.6913357400722E+16;2.85875493699455E+16;0.0680835057363175;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53004264;EC 45 DE TAGUATINGA;3055149;715700;406;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000567276791951935;NULL
52;Goias;GO;5213806;Morrinhos;5;5205;52015;52071960;ESCOLA MUNICIPAL PROFESSORA MARY DO CARMO;46548;10069;364;13;3630;NULL;2.16314342184412E+16;360512463998411;0.0361505611282153;0.0346666666666667
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50005995;EE JOSE MARIA HUGO RODRIGUES;906092;213876;1318;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00616244926967028;NULL
50;Mato Grosso do Sul;MS;5002308;Brasilândia;5;5003;50007;50011910;EE DEBRASA;11853;3090;74;NULL;0;NULL;2.60693495317641E+15;0;0.0239482200647249;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52037274;ESC MUL MARIA ARAUJO DE FREITAS;1536097;276809;398;295;129240;103;1.80202812712999E+16;4.66892333703023E+16;0.00143781452192667;0.719512195121951
51;Mato Grosso;MT;5104203;Guiratinga;5;5105;51020;51047446;EE GARCA BRANCA;15245;2083;287;NULL;1920;192;1.36634962282716E+16;9.21747479596736E+15;0.13778204512722;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53011368;REDE DE ENSINO CERTO;3055149;715700;399;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000557496157607936;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53008570;EC 02 DO GUARA;3055149;715700;364;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000508592985887942;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50033930;INSTITUTO DE EDUCACAO COOPERAR LTDA;906092;213876;110;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.000514316706876882;NULL
51;Mato Grosso;MT;5104542;Itanhangá;5;5101;51006;51062135;EM CECILIA MEIRELES;6885;1999;220;0;380;NULL;2.90341321713871E+15;1.90095047523762E+15;0.110055027513757;0
50;Mato Grosso do Sul;MS;5004809;Japorã;5;5004;50011;50021028;EE JAPORA;9243;3134;699;NULL;1260;52;3.39067402358542E+15;4.02042118698149E+15;0.223037651563497;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51063107;CRECHE MUN ESPACO LIVRE;618124;144743;218;218;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00150611773971798;1
52;Goias;GO;5217401;Pires do Rio;5;5205;52016;52094758;ESCOLA CAMINHO FELIZ;31686;6256;120;NULL;1820;NULL;197437354036483;2.90920716112532E+16;0.0191815856777494;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52030679;COLEGIO ESTADUAL PROFESSOR JOSE LOPES RODRIGUES;590146;118693;1179;NULL;64610;NULL;2.01124806403839E+16;5.44345496364571E+15;0.00993318898334358;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036294;ESC MUL JARDIM NOVA ESPERANCA;1536097;276809;887;62;129240;164;1.80202812712999E+16;4.66892333703023E+16;0.00320437558027376;0.0698985343855693
52;Goias;GO;5219605;Santa Tereza de Goiás;5;5202;52004;52011054;ESCOLA MUNICIPAL SANTA TEREZA;3280;788;388;78;110;NULL;2.40243902439024E+16;1.39593908629442E+16;0.49238578680203;0.191646191646192
52;Goias;GO;5208707;Goiânia;5;5203;52010;52080110;PRIMEIRA INFANCIA COMUNIDADE EDUCACIONAL LTDA;1536097;276809;125;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000451574912665412;NULL
51;Mato Grosso;MT;5106174;Nova Nazaré;5;5102;51010;51021528;ESCOLA MUNICIPAL INDIGENA DOIS GALHOS;3932;1048;29;0;570;NULL;2.66531027466938E+16;5.43893129770992E+15;0.0276717557251908;0
52;Goias;GO;5205703;Córrego do Ouro;5;5203;52008;52026701;COLEGIO ESTADUAL BRASIL;2290;402;208;NULL;0;NULL;1.75545851528384E+16;0;0.517412935323383;NULL
52;Goias;GO;5200100;Abadiânia;5;5204;52012;52070689;ESCOLA MUNICIPAL OS PEQUENINOS;20461;3447;236;0;930;NULL;1.68466839352915E+16;2.69799825935596E+16;0.068465332172904;0
51;Mato Grosso;MT;5100250;Alta Floresta;5;5101;51002;51094533;EM PAULO PIRES PEREIRA;51959;13017;208;93;9100;NULL;2.50524451971747E+16;6.99085810862718E+15;0.0159791042482907;0.447115384615385
52;Goias;GO;5212501;Luziânia;5;5204;52012;52049086;ESCOLA URSINHO FELIZ;211508;48901;131;NULL;22860;NULL;2.31201656674925E+16;4.67475102758635E+15;0.00267888182245762;NULL
51;Mato Grosso;MT;5107958;Tangará da Serra;5;5103;51013;51027950;EE DRHELCIO DE SOUZA;105711;25673;330;NULL;14360;NULL;2.42860251061857E+16;5.59342499902621E+15;0.0128539710980407;NULL
52;Goias;GO;5205471;Chapadão do Céu;5;5205;52013;52097790;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALEXANDER CORREA RODRIGUES JUNIOR FU;10486;3625;184;184;1080;NULL;3.45699027274461E+16;2.97931034482759E+16;0.0507586206896552;1
51;Mato Grosso;MT;5100805;Apiacás;5;5101;51002;51093731;EE INDIGENA EDUCBASICA MAYROWI APIAKA;10283;2295;93;NULL;1010;NULL;2.23183895750267E+16;4.40087145969499E+15;0.0405228758169935;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53006879;EC LAMARAO;3055149;715700;280;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000391225373759955;NULL
52;Goias;GO;5213509;Monte Alegre de Goiás;5;5202;52005;52085244;CENTRO EDUCACIONAL INFANTIL JOSE DA SILVA ALMEIDA;8684;2070;158;0;360;NULL;2.38369415016122E+15;1.73913043478261E+16;0.0763285024154589;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52080340;ESC MUL ELI BRASILIENSE;1536097;276809;398;0;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00143781452192667;0
52;Goias;GO;5204250;Cachoeira Dourada;5;5205;52015;52058379;ESCOLA MODELO 14 DE MAIO;8031;1672;501;16;0;NULL;2.08193251151787E+16;0;0.299641148325359;0.0309477756286267
52;Goias;GO;5212501;Luziânia;5;5204;52012;52105601;EMEI ANTONIO SEBASTIAO DA SILVA;211508;48901;165;13;22860;NULL;2.31201656674925E+16;4.67475102758635E+15;0.00337416412752295;0.0787878787878788
52;Goias;GO;5200308;Alexânia;5;5204;52012;52105008;ESCOLA MUNICIPAL IRENIZE LAURINDO DE SOUZA;28010;6568;344;0;2780;NULL;2.34487682970368E+16;4.2326431181486E+15;0.0523751522533496;0
52;Goias;GO;5201108;Anápolis;5;5203;52007;52021106;COLEGIO ESTADUAL ZECA BATISTA;391772;85693;403;NULL;43520;5;2.18731813401672E+16;5.07859451763855E+15;0.00470283453724342;NULL
50;Mato Grosso do Sul;MS;5006606;Ponta Porã;5;5004;50010;50018566;ESCOLA MUNICIPAL PREFEITO ADE MARQUES;93937;28263;867;54;6650;NULL;3.00871860928069E+16;2.35289955064926E+16;0.0306761490287655;0.0622837370242215
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036391;ESCOLA MUNICIPAL LIONS CLUBE BANDEIRANTES;1536097;276809;880;11;129240;103;1.80202812712999E+16;4.66892333703023E+16;0.0031790873851645;0.0123595505617978
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52097510;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ISBERIA GOMES DE TOLEDO;105809;25866;148;104;12360;NULL;2.44459356009413E+16;4.77847367200186E+15;0.00572179695352973;0.702702702702703
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52054748;ESCOLA MUNICIPAL RURAL DE ENSINO FUNDADAMENTAL MONTE ALEGRE;241518;50563;152;0;25420;NULL;2.09354996314974E+16;5.02739157091154E+15;0.0030061507426379;0
50;Mato Grosso do Sul;MS;5002902;Cassilândia;5;5003;50005;50030892;ESCOLA EVANGELICA AVIVAMENTO BIBLICO;22002;4739;228;NULL;1780;NULL;2.15389510044541E+15;3.75606668073433E+16;0.0481114159105296;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53015614;CR MAGIA DOS SONHOS;3055149;715700;178;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000248707559033114;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53068122;CEF 28 DE CEILANDIA;3055149;715700;1244;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00173815844627637;NULL
51;Mato Grosso;MT;5105622;Mirassol d'Oeste;5;5103;51014;51030713;ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS;27941;5976;44;NULL;5220;30;2.1387924555313E+16;8.73493975903615E+15;0.00736278447121821;NULL
51;Mato Grosso;MT;5106273;Novo Horizonte do Norte;5;5101;51005;51012375;ESCOLA MUNICIPAL PROFESSORA NEIVA DOS SANTOS BEZERRA;4051;860;102;0;710;NULL;2.12293260923229E+16;8.25581395348837E+15;0.118604651162791;0
51;Mato Grosso;MT;5106802;Porto dos Gaúchos;5;5101;51005;51012669;ESCOLA MUNICIPAL PAULO DE ALMEIDA COSTA;5363;1335;30;0;680;NULL;2.4892783889614E+16;5.0936329588015E+15;0.0224719101123596;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52034119;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS VASCO DOS REIS;1536097;276809;2052;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.0074130537663154;NULL
51;Mato Grosso;MT;5105903;Nobres;5;5101;51006;51013983;EE DR FABIO SILVERIO FARIAS;15334;4731;384;NULL;2590;NULL;3.08530063910265E+15;5.47452969773832E+16;0.0811667723525682;NULL
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52095860;ESCOLA MUNICIPAL JULIANA ELOY DA SILVA;217698;52067;356;0;20040;NULL;2.39170777866586E+16;3.84888701096664E+15;0.00683734419113834;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53012500;CEI 01 DO PARANOA;3055149;715700;562;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000785245214475339;NULL
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51042762;EMEB MAMED UNTAR;287526;68764;315;1;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.00458088534698389;0.00317460317460317
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51067218;HOTELZINHO ANJINHO DA GUARDA LTDA;618124;144743;73;NULL;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.000504342178896389;NULL
51;Mato Grosso;MT;5105101;Juara;5;5101;51005;51064820;ESCOLA MUNICIPAL DO CAMPO GAIROVA;35121;8286;10;0;5010;NULL;2.35927223028957E+16;6.04634322954381E+15;0.00120685493603669;0
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51065061;ESCOLA DOCE INFANCIA;618124;144743;92;NULL;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.000635609321348873;NULL
51;Mato Grosso;MT;5102504;Cáceres;5;5104;51018;51094282;EM PROVINCIA DE AREZZO;94861;21828;87;32;12230;NULL;2.30105101147995E+16;5.60289536375298E+15;0.00398570643210555;0.359550561797753
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51043106;EE PROF VANIL STABILITO;287526;68764;843;NULL;59700;123;2.39157502278055E+16;8.68186841952184E+15;0.0122593217381188;NULL
52;Goias;GO;5217104;Piracanjuba;5;5205;52015;52061027;ESCOLA MUNICIPAL DE EDUCACAO BASICA CORONEL JOAO DE ARAUJO;24548;4332;399;0;1150;NULL;1.76470588235294E+16;265466297322253;0.0921052631578947;0
52;Goias;GO;5203962;Buritinópolis;5;5204;52011;52099997;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANTINHO DO SABER;3283;842;153;78;270;NULL;2.56472738349071E+16;3.20665083135392E+16;0.181710213776722;0.509803921568627
52;Goias;GO;5208707;Goiânia;5;5203;52010;52033112;COLEGIO DIMENSAO;1536097;276809;240;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000867023832317591;NULL
51;Mato Grosso;MT;5107305;São José do Rio Claro;5;5101;51005;51065711;CEI PEQUENO PRINCIPE;21011;4191;155;155;2960;NULL;1.99466945885489E+16;7.06275351944643E+15;0.0369840133619661;1
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51038218;EMEB QUINTINO PEREIRA DE FREITAS;618124;144743;316;12;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00218317984289396;0.0365853658536585
52;Goias;GO;5221858;Valparaíso de Goiás;5;5204;52012;52099091;ESCOLA MUNICIPAL NELSON MANDELA;172135;40186;523;0;24440;NULL;2.33456298835217E+16;6.08172000199074E+15;0.0130144826556512;0
52;Goias;GO;5200829;Amaralina;5;5202;52004;52086330;ESC MUL INFANTIL ARCO IRIS;3845;585;54;0;0;NULL;1.52145643693108E+16;0;0.0923076923076923;0
52;Goias;GO;5218706;Rianápolis;5;5203;52006;52019080;CENTRO DE ENSINO EM PERIODO INTEGRAL GRICON E SILVA;4817;874;164;NULL;0;NULL;1.81440730745277E+16;0;0.187643020594966;NULL
52;Goias;GO;5215801;Palmelo;5;5205;52016;52084973;CRECHE E LAR ESPIRITA HILDA VILELA;2381;385;59;52;260;NULL;1.61696766064679E+15;6.75324675324675E+15;0.153246753246753;0.88135593220339
52;Goias;GO;5219308;Santa Helena de Goiás;5;5205;52013;52055353;ESCOLA MUNICIPAL CUSTODIO P VENCIO;38808;8599;433;0;4940;37;2.21578025149454E+15;5.74485405279684E+15;0.0503546924060937;0
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50059890;EM PROFª ANA LUCIA DE OLIVEIRA BATISTA;906092;213876;532;532;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00248742261871365;1
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53007700;EC 10 DE CEILANDIA;3055149;715700;397;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000554701690652508;NULL
52;Goias;GO;5208004;Formosa;5;5204;52012;52116808;ESCOLA MUNICIPAL ORLANDINA DE CASTRO MIRANDA;123684;25383;184;3;11590;NULL;2.05224604637625E+15;456604814245755;0.00724894614505772;0.0160427807486631
52;Goias;GO;5221858;Valparaíso de Goiás;5;5204;52012;52101959;EDUCANDARIO JOAO E MARIA;172135;40186;244;NULL;24440;NULL;2.33456298835217E+16;6.08172000199074E+15;0.00607176628676654;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53000854;CEF 01 DO PLANALTO;3055149;715700;366;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00051138745284337;NULL
